Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.375	0.0176356	0.00957561	0.00806	0.0105235	0.0105235
3.4375	0.0176904	0.00963645	0.00805397	0.0103058	0.0103058
3.5	0.0177493	0.0096991	0.00805017	0.0101007	0.0101007
3.5625	0.0178122	0.00976363	0.00804857	0.00990749	0.00990749
3.625	0.0178792	0.00983011	0.00804913	0.00972558	0.00972558
3.6875	0.0179505	0.00989864	0.00805181	0.00955449	0.00955449
3.75	0.0180259	0.00996932	0.00805662	0.00939374	0.00939374
3.8125	0.0181058	0.0100423	0.00806355	0.0092429	0.0092429
3.875	0.0181903	0.0101176	0.00807262	0.00910159	0.00910159
3.9375	0.0182794	0.0101955	0.00808385	0.00896945	0.00896945
4	0.0183735	0.0102762	0.00809728	0.00884617	0.00884617
4.0625	0.0184727	0.0103597	0.00811297	0.00873146	0.00873146
4.125	0.0185773	0.0104463	0.00813097	0.00862506	0.00862506
4.1875	0.0186876	0.0105362	0.00815136	0.00852675	0.00852675
4.25	0.0188039	0.0106297	0.00817422	0.00843635	0.00843635
4.3125	0.0189266	0.010727	0.00819966	0.00835368	0.00835368
4.375	0.0190561	0.0108283	0.00822778	0.00827861	0.00827861
4.4375	0.0191927	0.0109339	0.00825871	0.00821104	0.00821104
4.5	0.0193369	0.0110443	0.00829259	0.00815089	0.00815089
4.5625	0.0194892	0.0111597	0.00832956	0.0080981	0.0080981
4.625	0.0196502	0.0112804	0.0083698	0.00805266	0.00805266
4.6875	0.0198204	0.0114069	0.00841348	0.00801457	0.00801457
4.75	0.0200005	0.0115397	0.00846081	0.00798386	0.00798386
4.8125	0.0201912	0.0116792	0.008512	0.0079606	0.0079606
4.875	0.0203931	0.0118258	0.00856728	0.0079449	0.0079449
4.9375	0.0206071	0.0119802	0.00862692	0.00793688	0.00793688
5	0.0208341	0.0121429	0.00869118	0.00793671	0.00793671
5.0625	0.021075	0.0123147	0.00876037	0.0079446	0.0079446
5.125	0.0213309	0.0124961	0.00883482	0.00796078	0.00796078
5.1875	0.0216029	0.012688	0.00891489	0.00798555	0.00798555
5.25	0.0218921	0.0128911	0.00900095	0.00801925	0.00801925
5.3125	0.0221999	0.0131065	0.00909344	0.00806225	0.00806225
5.375	0.0225279	0.0133351	0.0091928	0.008115	0.008115
5.4375	0.0228775	0.0135779	0.00929954	0.008178	0.008178
5.5	0.0232504	0.0138362	0.0094142	0.00825183	0.00825183
5.5625	0.0236487	0.0141114	0.00953737	0.00833714	0.00833714
5.625	0.0240744	0.0144047	0.00966971	0.00843465	0.00843465
5.6875	0.0245298	0.0147179	0.00981193	0.00854519	0.00854519
5.75	0.0250174	0.0150526	0.00996479	0.0086697	0.0086697
5.8125	0.02554	0.0154109	0.0101292	0.00880924	0.00880924
5.875	0.0261008	0.0157948	0.010306	0.00896498	0.00896498
5.9375	0.0267032	0.0162068	0.0104963	0.00913828	0.00913828
6	0.0273509	0.0166496	0.0107012	0.00933065	0.00933065
6.0625	0.0280482	0.0171261	0.0109221	0.00954381	0.00954381
6.125	0.0287999	0.0176397	0.0111602	0.00977972	0.00977972
6.1875	0.0296111	0.018194	0.0114171	0.0100406	0.0100406
6.25	0.0304879	0.0187933	0.0116946	0.0103289	0.0103289
6.3125	0.0314368	0.0194423	0.0119945	0.0106476	0.0106476
6.375	0.0324652	0.0201463	0.012319	0.0109998	0.0109998
6.4375	0.0335816	0.0209113	0.0126704	0.0113894	0.0113894
6.5	0.0347954	0.0217441	0.0130513	0.0118206	0.0118206
6.5625	0.0361172	0.0226524	0.0134648	0.0122984	0.0122984
6.625	0.0375591	0.0236451	0.0139141	0.0128285	0.0128285
6.6875	0.0391349	0.0247321	0.0144028	0.0134173	0.0134173
6.75	0.0408602	0.025925	0.0149352	0.0140725	0.0140725
6.8125	0.0427527	0.0272368	0.0155159	0.0148029	0.0148029
6.875	0.0448328	0.0286826	0.0161502	0.0156188	0.0156188
6.9375	0.0471236	0.0302798	0.0168438	0.0165322	0.0165322
7	0.0496517	0.0320483	0.0176034	0.0175571	0.0175571
7.0625	0.0524477	0.0340112	0.0184365	0.01871	0.01871
7.125	0.0555464	0.0361951	0.0193513	0.0200102	0.0200102
7.1875	0.058988	0.0386307	0.0203573	0.0214808	0.0214808
7.25	0.0628188	0.0413538	0.021465	0.0231488	0.0231488
7.3125	0.0670917	0.0444057	0.022686	0.0250463	0.0250463
7.375	0.0718677	0.0478343	0.0240334	0.0272116	0.0272116
7.4375	0.0772168	0.051695	0.0255218	0.0296902	0.0296902
7.5	0.0832191	0.0560521	0.027167	0.0325365	0.0325365
7.5625	0.0899663	0.0609796	0.0289867	0.0358155	0.0358155
7.625	0.0975627	0.066563	0.0309998	0.0396051	0.0396051
7.6875	0.106127	0.0729002	0.0332265	0.0439984	0.0439984
7.75	0.115791	0.0801031	0.0356884	0.0491071	0.0491071
7.8125	0.126706	0.0882987	0.0384073	0.0550649	0.0550649
7.875	0.139035	0.0976298	0.0414056	0.0620314	0.0620314
7.9375	0.15296	0.108255	0.0447045	0.0701967	0.0701967
8	0.168672	0.120349	0.0483231	0.0797862	0.0797862
8.0625	0.186377	0.1341	0.0522772	0.0910654	0.0910654
8.125	0.206282	0.149705	0.056577	0.104344	0.104344
8.1875	0.228592	0.167368	0.0612248	0.119979	0.119979
8.25	0.253498	0.187285	0.0662128	0.138373	0.138373
8.3125	0.28116	0.209639	0.0715205	0.15997	0.15997
8.375	0.311691	0.234579	0.0771117	0.185244	0.185244
8.4375	0.345138	0.262205	0.0829331	0.214671	0.214671
8.5	0.381455	0.292542	0.0889132	0.248688	0.248688
8.5625	0.420482	0.32552	0.0949623	0.287641	0.287641
8.625	0.461926	0.360951	0.100975	0.331701	0.331701
8.6875	0.505348	0.398514	0.106835	0.380772	0.380772
8.75	0.550163	0.437744	0.112418	0.434404	0.434404
8.8125	0.595651	0.478045	0.117606	0.491713	0.491713
8.875	0.640997	0.518711	0.122286	0.551371	0.551371
8.9375	0.685337	0.558969	0.126368	0.611668	0.611668
9	0.72782	0.598038	0.129782	0.67067	0.67067
9.0625	0.767681	0.635195	0.132487	0.726459	0.726459
9.125	0.804299	0.669828	0.134471	0.777394	0.777394
9.1875	0.837237	0.701492	0.135745	0.822316	0.822316
9.25	0.866269	0.729927	0.136342	0.860656	0.860656
9.3125	0.891368	0.755057	0.136311	0.89241	0.89241
9.375	0.912677	0.776967	0.13571	0.918019	0.918019
9.4375	0.930473	0.795869	0.134604	0.938207	0.938207
9.5	0.945114	0.812055	0.133059	0.953824	0.953824
9.5625	0.957002	0.825862	0.13114	0.965718	0.965718
9.625	0.966541	0.837636	0.128905	0.974666	0.974666
9.6875	0.974118	0.847709	0.12641	0.981334	0.981334
9.75	0.980084	0.856381	0.123703	0.986266	0.986266
9.8125	0.984744	0.863916	0.120828	0.989893	0.989893
9.875	0.98836	0.870539	0.117822	0.99255	0.99255
9.9375	0.99115	0.876433	0.114718	0.994492	0.994492
10	0.993292	0.881748	0.111544	0.995908	0.995908
10.0625	0.994928	0.886605	0.108324	0.99694	0.99694
10.125	0.996174	0.891096	0.105078	0.997693	0.997693
10.1875	0.997119	0.895295	0.101824	0.998243	0.998243
10.25	0.997833	0.899257	0.0985759	0.998646	0.998646
10.3125	0.998372	0.903025	0.0953469	0.998942	0.998942
10.375	0.998777	0.90663	0.0921474	0.99916	0.99916
10.4375	0.999081	0.910095	0.088986	0.999323	0.999323
10.5	0.999309	0.913439	0.0858701	0.999444	0.999444
10.5625	0.99948	0.916674	0.082806	0.999537	0.999537
10.625	0.999608	0.919809	0.0797986	0.999607	0.999607
10.6875	0.999703	0.922851	0.0768521	0.999661	0.999661
10.75	0.999774	0.925804	0.0739699	0.999704	0.999704
10.8125	0.999827	0.928672	0.0711547	0.999738	0.999738
10.875	0.999867	0.931458	0.0684086	0.999766	0.999766
10.9375	0.999896	0.934163	0.0657332	0.999788	0.999788
11	0.999919	0.936789	0.0631297	0.999807	0.999807
11.0625	0.999936	0.939337	0.0605988	0.999823	0.999823
11.125	0.999948	0.941807	0.0581409	0.999837	0.999837
11.1875	0.999958	0.944202	0.0557562	0.999848	0.999848
11.25	0.999965	0.946521	0.0534446	0.999859	0.999859
11.3125	0.999971	0.948765	0.0512058	0.999868	0.999868
11.375	0.999975	0.950936	0.0490391	0.999876	0.999876
11.4375	0.999979	0.953035	0.0469441	0.999884	0.999884
11.5	0.999982	0.955062	0.0449197	0.99989	0.99989
11.5625	0.999984	0.957019	0.0429652	0.999896	0.999896
11.625	0.999986	0.958906	0.0410792	0.999902	0.999902
11.6875	0.999987	0.960726	0.0392608	0.999907	0.999907
11.75	0.999988	0.96248	0.0375087	0.999912	0.999912
11.8125	0.999989	0.964168	0.0358215	0.999916	0.999916
11.875	0.99999	0.965792	0.0341979	0.99992	0.99992
11.9375	0.999991	0.967355	0.0326364	0.999924	0.999924
12	0.999992	0.968856	0.0311355	0.999927	0.999927
12.0625	0.999992	0.970298	0.0296939	0.99993	0.99993
12.125	0.999993	0.971683	0.0283098	0.999933	0.999933
12.1875	0.999993	0.973011	0.0269818	0.999936	0.999936
12.25	0.999994	0.974285	0.0257084	0.999939	0.999939
12.3125	0.999994	0.975506	0.0244878	0.999941	0.999941
12.375	0.999995	0.976676	0.0233187	0.999943	0.999943
12.4375	0.999995	0.977796	0.0221993	0.999946	0.999946
12.5	0.999995	0.978867	0.0211281	0.999948	0.999948
12.5625	0.999995	0.979892	0.0201036	0.99995	0.99995
12.625	0.999996	0.980872	0.0191241	0.999951	0.999951
12.6875	0.999996	0.981808	0.0181883	0.999953	0.999953
12.75	0.999996	0.982702	0.0172944	0.999955	0.999955
12.8125	0.999996	0.983555	0.0164412	0.999956	0.999956
12.875	0.999997	0.98437	0.0156269	0.999958	0.999958
12.9375	0.999997	0.985146	0.0148504	0.999959	0.999959
13	0.999997	0.985887	0.01411	0.99996	0.99996
13.0625	0.999997	0.986593	0.0134044	0.999962	0.999962
13.125	0.999997	0.987265	0.0127322	0.999963	0.999963
13.1875	0.999997	0.987905	0.0120922	0.999964	0.999964
13.25	0.999997	0.988514	0.011483	0.999965	0.999965
13.3125	0.999998	0.989094	0.0109033	0.999966	0.999966
13.375	0.999998	0.989646	0.0103519	0.999967	0.999967
13.4375	0.999998	0.99017	0.00982765	0.999968	0.999968
13.5	0.999998	0.990669	0.00932932	0.999969	0.999969
13.5625	0.999998	0.991142	0.00885581	0.99997	0.99997
13.625	0.999998	0.991592	0.00840601	0.999971	0.999971
13.6875	0.999998	0.992019	0.00797887	0.999971	0.999971
13.75	0.999998	0.992425	0.00757336	0.999972	0.999972
13.8125	0.999998	0.99281	0.0071885	0.999973	0.999973
13.875	0.999998	0.993175	0.00682333	0.999974	0.999974
13.9375	0.999998	0.993522	0.00647694	0.999974	0.999974
14	0.999999	0.99385	0.00614842	0.999975	0.999975
14.0625	0.999999	0.994162	0.00583695	0.999975	0.999975
14.125	0.999999	0.994457	0.00554168	0.999976	0.999976
14.1875	0.999999	0.994737	0.00526184	0.999977	0.999977
14.25	0.999999	0.995002	0.00499667	0.999977	0.999977
14.3125	0.999999	0.995253	0.00474544	0.999978	0.999978
14.375	0.999999	0.995491	0.00450747	0.999978	0.999978
14.4375	0.999999	0.995717	0.00428208	0.999979	0.999979
14.5	0.999999	0.99593	0.00406865	0.999979	0.999979
14.5625	0.999999	0.996132	0.00386655	0.99998	0.99998
14.625	0.999999	0.996324	0.00367522	0.99998	0.99998
14.6875	0.999999	0.996505	0.00349409	0.99998	0.99998
14.75	0.999999	0.996676	0.00332263	0.999981	0.999981
14.8125	0.999999	0.996839	0.00316035	0.999981	0.999981
14.875	0.999999	0.996992	0.00300675	0.999982	0.999982
14.9375	0.999999	0.997138	0.00286139	0.999982	0.999982
15	0.999999	0.997275	0.00272382	0.999982	0.999982
15.0625	0.999999	0.997406	0.00259362	0.999983	0.999983
15.125	0.999999	0.997529	0.00247041	0.999983	0.999983
15.1875	0.999999	0.997645	0.00235381	0.999983	0.999983
15.25	0.999999	0.997756	0.00224345	0.999984	0.999984
15.3125	0.999999	0.99786	0.00213901	0.999984	0.999984
15.375	0.999999	0.997959	0.00204016	0.999984	0.999984
15.4375	0.999999	0.998053	0.00194659	0.999985	0.999985
15.5	0.999999	0.998141	0.00185801	0.999985	0.999985
15.5625	0.999999	0.998225	0.00177416	0.999985	0.999985
15.625	0.999999	0.998305	0.00169477	0.999985	0.999985
15.6875	0.999999	0.99838	0.0016196	0.999986	0.999986
15.75	0.999999	0.998451	0.0015484	0.999986	0.999986
15.8125	0.999999	0.998518	0.00148097	0.999986	0.999986
15.875	0.999999	0.998582	0.00141709	0.999986	0.999986
15.9375	0.999999	0.998643	0.00135656	0.999987	0.999987
16	0.999999	0.9987	0.0012992	0.999987	0.999987
16.0625	1	0.998755	0.00124484	0.999987	0.999987
16.125	1	0.998806	0.0011933	0.999987	0.999987
16.1875	1	0.998855	0.00114442	0.999987	0.999987
16.25	1	0.998901	0.00109807	0.999988	0.999988
16.3125	1	0.998945	0.00105409	0.999988	0.999988
16.375	1	0.998987	0.00101236	0.999988	0.999988
16.4375	1	0.999027	0.000972742	0.999988	0.999988
16.5	1	0.999064	0.00093513	0.999988	0.999988
16.5625	1	0.9991	0.000899408	0.999989	0.999989
16.625	1	0.999134	0.00086547	0.999989	0.999989
16.6875	1	0.999166	0.000833217	0.999989	0.999989
16.75	1	0.999197	0.000802556	0.999989	0.999989
16.8125	1	0.999226	0.000773398	0.999989	0.999989
16.875	1	0.999254	0.00074566	0.999989	0.999989
16.9375	1	0.99928	0.000719263	0.99999	0.99999
17	1	0.999306	0.000694133	0.99999	0.99999
17.0625	1	0.999329	0.000670201	0.99999	0.99999
17.125	1	0.999352	0.0006474	0.99999	0.99999
17.1875	1	0.999374	0.00062567	0.99999	0.99999
17.25	1	0.999395	0.00060495	0.99999	0.99999
17.3125	1	0.999415	0.000585187	0.99999	0.99999
17.375	1	0.999433	0.000566329	0.999991	0.999991
17.4375	1	0.999451	0.000548326	0.999991	0.999991
17.5	1	0.999469	0.000531132	0.999991	0.999991
17.5625	1	0.999485	0.000514705	0.999991	0.999991
17.625	1	0.999501	0.000499002	0.999991	0.999991
17.6875	1	0.999516	0.000483986	0.999991	0.999991
17.75	1	0.99953	0.000469621	0.999991	0.999991
17.8125	1	0.999544	0.000455871	0.999991	0.999991
17.875	1	0.999557	0.000442705	0.999992	0.999992
17.9375	1	0.99957	0.000430092	0.999992	0.999992
18	1	0.999582	0.000418004	0.999992	0.999992
18.0625	1	0.999593	0.000406413	0.999992	0.999992
18.125	1	0.999604	0.000395294	0.999992	0.999992
18.1875	1	0.999615	0.000384623	0.999992	0.999992
18.25	1	0.999625	0.000374378	0.999992	0.999992
18.3125	1	0.999635	0.000364536	0.999992	0.999992
18.375	1	0.999645	0.000355078	0.999992	0.999992
18.4375	1	0.999654	0.000345984	0.999992	0.999992
18.5	1	0.999663	0.000337237	0.999993	0.999993
18.5625	1	0.999671	0.00032882	0.999993	0.999993
18.625	1	0.999679	0.000320716	0.999993	0.999993
18.6875	1	0.999687	0.000312911	0.999993	0.999993
18.75	1	0.999694	0.00030539	0.999993	0.999993
18.8125	1	0.999702	0.00029814	0.999993	0.999993
18.875	1	0.999709	0.000291148	0.999993	0.999993
18.9375	1	0.999715	0.000284402	0.999993	0.999993
19	1	0.999722	0.00027789	0.999993	0.999993
19.0625	1	0.999728	0.000271602	0.999993	0.999993
19.125	1	0.999734	0.000265527	0.999993	0.999993
19.1875	1	0.99974	0.000259657	0.999993	0.999993
19.25	1	0.999746	0.000253981	0.999994	0.999994
19.3125	1	0.999751	0.000248492	0.999994	0.999994
19.375	1	0.999757	0.00024318	0.999994	0.999994
19.4375	1	0.999762	0.000238038	0.999994	0.999994
19.5	1	0.999767	0.00023306	0.999994	0.999994
19.5625	1	0.999772	0.000228237	0.999994	0.999994
19.625	1	0.999776	0.000223564	0.999994	0.999994
19.6875	1	0.999781	0.000219034	0.999994	0.999994
19.75	1	0.999785	0.000214641	0.999994	0.999994
19.8125	1	0.999789	0.000210379	0.999994	0.999994
19.875	1	0.999794	0.000206243	0.999994	0.999994
19.9375	1	0.999798	0.000202229	0.999994	0.999994
20	1	0.999802	0.000198331	0.999994	0.999994
